text,count
WEFT TWINING (SPACED 2 COUNTERED ROWS);SHAPED CONSTRUCTION.,1
"WEFT TWINING (SPACED, 2 COUNTERED ROWS); SHAPED CONSTRUCTION",1
"ENGRAVED?, CARVED",1
"STITCHED, EMBROIDERY",1
"WOOD, CANE, PLANT FIBER",1
"WEFT TWINING (2 ROWS COUNTERED AND SPACED), WARPS:DYED, WEFTS:NATURAL",1
CARVEDZ,1
PLAINWEAVE (1 (3STRAND)WARP X 1 (3STRAND)WEFT) DOUBLE FACED CONT/DISCONT.SUPPL.WEFT,1
PLAINWEAVE (1{3STRAND}WARP X 1{3STRAND}WEFT) CONTINUOUS AND DISCONTINUOUS DOUBLE,1
PLAINWEAVE (1{3STRAND}WARP X 1{3STRAND}WEFT) CONTINUOUS & DISCONTINUOUS SUPPL.,1
PLAINWEAVE (1{3STRAND}WARPS X 1{3STRAND}WEFTS) CONTINUOUS AND DISCONTINUOUS SUPPL,1
PLAINWEAVE (1[3STRANDS]WARPS X 1[3STRANDS]WEFTS) WITH CONT/DISCONT DOUBLE FACED,1
PLAINWEAVE (1[3STRANDS]WARP X 1[3STRANDS]WEFTS) DOUBLE FACED CONTINUOUS SUPPL...,1
"PLAINWEAVE (1[3STRANDS]WARPS X 1[3STRANDS]WEFTS), PILE AND CONT/DISCONT., DOUBLE",1
"PLAINWEAVE (1[3STRANDS] WARPS X 1[3STRANDS]WEFTS), DOUBLE FACED CONT/DISCONT",1
"PLAINWEAVE (1[3STRAND]WARPS X 1[3STRAND WEFTS], EMBROIDERED? OR DOUBLE FACED...",1
"PLAINWEAVE (1[3STRANDS]WARPS X 1[3STRANDS]WEFTS), DOUBLE FACED CONT/DISCONT",1
"(1[3STRAND]WARPS X 1[3STRAND]WEFTS), PLAIN WARP STRIPES",1
"PLAINWEAVE (1[3STRANDS]WARPS X 1[3STRANDS]WEFTS), DISCONTINUOS[KNOTTED TOGETHER]",1
"PLAINWEAVE (1[3STRANDS]WARPS X 1[3STRANDS]WEFTS), EMBROIDERED OR CONT/DISCONT...",1
DOUBLE WEAVING,1
REVERSE RELIEF DECORATION,1
"WEFT TWINING, SPACED Z (1 ROW) WITH A PATTERN OF CROSSED WARPS",1
"ENGRAVED BY TWINING, PYROGRAVURE",1
PLAINWEAVE (1[3STRANDS]WARPS X 1[3STRANDS]WEFT) DISCONT.[KNOTTED TOGETHER] WARPS,1
"VERY TIGHT, FINE PLAINWEAVE WITH 2 NARROW WARP STRIPES",1
PLAINWEAVE (1X1) WITH WARP STRIPES AND PROBABLY CONT. SUPPL. WEFT PATTERN STRIPES,1
PYROGRAPHY,1
"POUNDED AND SCRAPED, THEN ROLLED. PLAINWEAVE (3X3) WITH WARP STRIPES & DISCONT...",1
"PLAINWEAVE (1X1) VERY TIGHT, 2 NARROW WARP STRIPES",1
"PLAINWEAVE, WARP STRIPED WITH TWILL WEAVE PATTERN",1
PLAINWEAVE (1X1) WITH TWILL PATTERNED WARP STRIPES,1
"PLAINWEAVE (1X1), WARP STRIPED WITH CONTINUOUS? SINGLE-FACED SUPPLEMENTARY...",1
PLAINWEAVE (1X1) WARP STRIPED WITH CONTINUOUS SUPPLE.? WEFT PATTERNED WEFT STRIPE,1
"CARVED, WRAPPED, PAINTED",1
"ENGRAVED, PAINTED, CARVED",1
CHEWED,1
FRAYED,1
PLAINWEAVE (1X1) WARP STRIPED (WARP PATTERNED),1
"PLAINWEAVE (1X1), (WARP PATTERNED) WARP STRIPED.",1
PLAINWEAVE (1X1) WARP STRIPED (WARP PATTERNED) WITH CONTINUOUS SUPPL. WEFT...,1
"PLAINWEAVE (1X1), (WARP PATTERNED) WARP STRIPED",1
PLAINWEAVE (1X1) WARP STRIPED WITH DISCONTINUOUS WARPS,1
"PLAINWEAVE (1X1), WARP STRIPED, SOME DISCONTINUOUS WARPS",1
"PLAINWEAVE (1X1), WARP STRIPED (WARP PATTERNED)",1
PLAINWEAVE (1X1) WARP STRIPED WITH CONTINUOUS SUPPL. WEFT PATTERNED WEFT STRIPES,1
PLAINWEAVE (1[3STRANDS]WARPS X 1[3STRANDS]WEFTS) WITH DISCONTINUOUS [KNOTTED...,1
"PLAINWEAVE (1X1), DISCONTINUOUS WARPS AND CONTINUOUS DOUBLE-FACED SUPPL. WEFTS",1
"PLAINWEAVE (1X1), DISCONTINUOUS WARPS & CONTINUOUS DOUBLE-FACED SUPPL. WEFTS",1
PLAINWEAVE (1X1) WARP STRIPED (SOME DISCONTINUOUS WARPS),1
"PLUMMET FORM, PERFORATED",1
"WEFT TWINING (SPACED, 2 ROWS, COUNTERED);LOOPED & TUFTED PILE;SHAPED CONSTRUCTION",1
"WEFT TWINING (SPACED, 2 ROWS, COUNTERED);SHAPED CONSTRUCTION",1
"WEFT TWINING (SPACED, 2 ROWS, COUNTERED);SHAPED CONSTRUCTION, LOOPED PILE",1
"WARPS DYED, WEFTS NATURAL, WEFT TWINING (2 ROWS, SPACED & COUNTERED);LOOPED PILE",1
"WEFT TWINING (SPACED, 2 ROWS, COUNTERED);WARPS DYED, WEFTS NATURAL, SHAPED CNSTRCTION",1
"PAINTED, INLAID",1
HAFTED,1
BRAIDS,1
"DRAWING, POLYCHROME, MONOCHROME",1
"PRINT, POLYCHROME",1
"BEAD WEAVING & WOVEN FRINGE, COTTON BACKING",1
MACHINE SEWN APPLIQUE-WORK,1
"PAINTED, BEADWORK EMBROIDERY, QUILL WORK",1
WARP FACED WEAVE W/PLAIN & WARP FL0AT PATTERNED WARP STRIPES,1
MAT,1
"COMPACT WEFT TWINING Z (CORN HUSK), TWINED WEFT TAPESTRY (WOOL & CORN HUSK) Z, C",1
"COMPACT WEFT TWINING Z (HUSK), TWINED WEFT TAPESTRY (WOOL) Z, COMPACT WEFT TWINI",1
TIED,1
"COMPACT WEFT TWINING Z (CORN HUSK), WEFT TWINED TAPESTRY Z (WOOL), COMPACT WEFT",1
"WOOL WEFTS, COMPACT WEFT S TWINED",1
"COMPACT WEFT TWINING Z (HUSK), WEFT TWINED TAPESTRY Z (WOOL), COMPACT WEFT TWINI",1
"COMPACT WEFT TWINING S (HEMP), TWINED WEFT TAPESTRY (WOOL & CORN HUSK) Z",1
"COMPACT WEFT TWINING (CORN HUSK) Z, TWINED WEFT TAPESTRY (WOOL) Z, COMPACT WEFT",1
"TWINED, FALSE EMBROIDERED",1
DRAWING,1
"SILKSCREEN PRINT, EMBOSSED",1
"PAINTING, MIXED-MEDIA, POLYCHROME",1
"TWINED TAPESTRY, FINGER WOVEN STRAP",1
TWILL WEAVE W/BEAD WORK EMBROIDERY,1
"COMPACT WEFT TWINING S (HEMP), WITH TWINED TAPESTRY Z (HUSK)",1
"WARPS AND WEFTS: UNTWISTED BASSWOOD SPLINTS, SPACED S WEFT TWINING.",1
"BASSWOOD FIBER UNTWISTED WARPS, WEFTS: BASSWOOD (?), SPACED S WEFT TWINING,",1
"WARP: WOOL , COTTON . WEFT: WOOL . SPACED S WEFT TWINING, WARP PATTERN WIT",1
"UNTWISTED FIBER, WARPS AND WEFTS, SPACED S WEFT TWINING",1
"BASSWOOD, UNTWISTED & PAINTED WARPS, WEFTS: PAIRED COTTON, SPACED S WEFT TWININ",1
"SPACED WEFT S-TWINED WARP PATTERN ALL OVER, NO STRAIGHT SIDE AREAS, WARPS: WOOL",1
"MACHINE STITCHED, APPLIQUE",1
"FINGER WEAVING, CEINTURE FLECHE, BRAID",1
"INTERLINKED PLAITING, WEFT TWINING",1
"COMPACT WEFT TWINING Z, TWINED TAPESTRY Z",1
WEFT (COMPACT) Z TWINING TAPESTRY,1
WEFT (COMPACT) Z TWINED AND TAPESTRY Z,1
TWILL WEAVE W/BANDS OF BEAD WORK OVER FLANNEL AND WOOL,1
COMPACT WEFT HUSK TWINING Z & S FOR HEMP AT TOP & BOTTON OF BAG,1
"COMPACT WEFT TWINING (CORN HUSK) Z, WEFT TWINED (WOOL) TAPESTRY Z, RED TWILL WEA",1
"COMPACT WEFT TWINING Z & TWINED TAPESTRY Z, COMPACT WEFT TWINING S (HEMP) AT BOT",1
COMPACT WEFT TWINING S (HEMP) WITH WEFT TWINED TAPESTRY Z (HUSK),1
"COMPACT WEFT TWINING (HEMP) S, COMPACT WEFT TWINING TAPESTRY Z (CORN HUSK, PLAIN",1
"COMPACT WEFT TWINING (HEMP) S AT BOTTOM OF BAG, COMPACT WEFT TWINED TAPESTRY Z (",1
COMPACT WEFT TWINING Z,1
COMPACT WEFT S-TWINED. WARPS: COTTON . WEFTS: WOOL,1
WARPS: WOOL AND COTTON . WEFTS: COTTON . SPACED WEFT S TWINING.,1
WARPS: BAST S DOUBLED & WOOL. WEFTS: WOOL,1
"SPACED WEFT S-TWINED, WARP PATTERN. WARPS: BAST Z SPUN S-DOUBLED (BASSWOOD ?).",1
"WARP: RACHLIN SAYS 'HAIR ?', WEFT WOOL , COMPACT S TWINING, BOTH WRAPPED & WIT",1
WARP & WEFT: UNTWISTED FIBER. SPACED S WEFT TWINING.,1
WEFT TWINED Z COMPACT,1
WEFT TWINED COMPACT S WITH FLOATS,1
"COMPACT WEFT TWINING Z (CORN HUSK) S (HEMP), Z WEFT TWINED (WOOL) TAPESTRY",1
"COMPACT WEFT TWINING Z (CORN HUSK) S (HEMP), TWINED (WOOL) TAPESTRY Z",1
"COMPACT WEFT TWINING Z (CORN HUSK) S (HEMP), COMPACT WEFT TWINED (WOOL) TAPESTRY Z",1
"COMPACT WEFT TWINING (HEMP) S, TWINED WEFT TAPESTRY (CORN HUSK) Z, TWINED WEFT T",1
"COMPACT WEFT TWINING Z WITH TWINED TAPESTRY, TWINED (HEMP) S AT BOTTOM OF BAG",1
"COMPACT WEFT TWINING (CORN HUSK) Z, COMPACT WEFT TWINING (HEMP) S, WEFT TWINED",1
COMPACT WEFT TWINING Z WITH TWINED TAPESTRY Z.,1
"COMPACT WEFT TWINING Z (CORN HUSK), COMPACT WEFT TWINING S (HEMP) AT TOP & BOTTO",1
"COMPACT WEFT TWINING (COTTON & HEMP) S, COMPACT WEFT TWINING (CORN HUSK) Z",1
"COMPACT WEFT TWINING (CORN HUSK) Z, COMPACT WEFT TWINING (HEMP) S, TWINED WEFT T",1
"SILK APPLIQUE, BEADWORK, & EMBROIDERY",1
BRANDED,1
QUILLED,1
"PAINTED, BEADWORK EMBROIDERY, APPLIQUE",1
COTTON AND WOOL ? WARPS. WOOL WEFTS. COMPACTED S WEFT TWINING. 1 WEFT S,1
"WOOL WARPS AND WEFTS (SOME PAIRED), COMPACTED S WEFT TWINING, 1 WEFT TWISTE",1
"BASSWOOD WARPS WOOL WEFTS DOUBLED, COMPACT S WEFT TWINING",1
"COTTON WARPS AND WOOL WEFTS (SOME PAIRED), COMPACTED WEFT TWINING, 1 WEFT T",1
"BASSWOOD WARPS AND WEFTS (SOME PAIRED), COMPACTED S WEFT TWINING, 2 WEFT S",1
"BAST WARPS WOOL WEFTS (SOME PAIRED), COMPACTED S WEFT TWINING. 1 WEFTS",1
"WARPS COTTON , WEFTS WOOL (SOME PAIRED), COMPACTED S WEFT TWINING, 1 WEFT TW",1
"WARPS: , WEFTS: / WOOL (SOME PAIRED), COMPACTED WEFT TWINING, 1 WEFT S TWINED",1
"BASSWOOD WARPS, WOOL WEFTS (SOME PAIRED), COMPACTED WEFT TWINING, 1 WEFT S",1
"COTTON WARPS, WOOL WEFTS, COMPACTED WEFT TWINING. 1 WEFT S TWINED OVER 2 WA",1
"COTTON WARPS, WOOL WEFTS, COMPACTED WEFT TWINING, 1 WEFT S TWINED OVER 2",1
"WOOL WARPS ?, / AND WEFTS, COMPACTED WEFT TWINING, 1 AND 2 WEFTS S TWINED",1
"BAST & WOOL WARPS & WEFTS (SOME PAIRED), COMPACTED WEFT TWINING, 1 WEFT S T",1
"MILK WEED ? WARP, WOOL WEFTS (SOME PAIRED), COMPACTED WEFT TWINING, 1 WEFT",1
"WOOL WEFT TWINING S, 1 WOOL WARP X 2 STRAND WOOL WEFT, COMPACTED",1
"WOOL , WEFT TWINING, 2 WOOL WARPS X 2 STRAND WOOL WEFTS, COMPACTED",1
"COTTON & WOOL WARPS, WOOL WEFTS, COMPACTED WEFT TWINING, 1 & 2 WEFTS S TWINED",1
SPACED 2-STRAND S TWIST PLAIN WEFT TWINING OVER PAIRED AND TRANSPOSED WARPS.,1
SPACED 2-STRAND S-TWIST PLAIN WEFT TWINING ON TRANSPOSED WARPS,1
WARP: UNTWISTED BASSWOOD. WEFT: Z SPUN S DOUBLED FIBER. SPACED WEFT S TWINING W,1
'ECCENTRIC TAPESTRY' WEFT S & Z TWINED. WARPS: COTTON. WEFTS: WOOL,1
"'ECCENTRIC TAPESTRY' WEFT S TWINED. WARP: WOOL. WEFT: Z AND Z-TWINED, EACH",1
WARP: BAST Z DOUBLED AND WOOL . WEFT: WOOL. SPACED WEFT S TWINING WITH TRANSPO,1
"COTTON AND WOOL ? WARPS, WOOL WEFTS, COMPACTED WEFT TWINING",1
3-STRAND BRAID,1
"WOOL WARPS, WEFTS, COMPACTED WEFT TWINING, 1 WEFT TWINED OVER 2 WARPS",1
"WEFT (COMPACT) Z TWINED, TAPESTRY Z",1
WEFT (COMPACT) S TWINED AND TAPESTRY,1
"PLAIN WEAVE, BUTTON HOLE EMBROIDERY, CHAIN STITCH EMBROIDERY, WEFT TWINING, BRAID",1
"COMPACT Z WARP TWINING, BRAID",1
"BEAD WEAVING, 3 STRAND BRAIDING",1
"COMPACT S WARP TWINING, PLAITED, EMBROIDERY, MACHINE STITCHING",1
COMPACT Z WARP TWINING,1
WARP FACED PLAIN WARP STRIPES W/A FLOATING WARP PATTERNED STRIPE,1
DIAGONAL AND DIAMOND TWILL WEAVE,1
"COMPACT WEFT TWINING Z WITH TWINED TAPESTRY Z, BOTTOM & TOP HEMP TWINED S",1
BUTTON HOLE STITCH,1
"BEADWORK EMBROIDERY, BRAID",1
"BEADWORK EMBROIDERY, ROUND BRAID",1
"FIBER WARPS, SPACED WEFT TWINING",1
"BASSWOOD BARK FIBER WARPS & WEFTS, SPACED WEFT TWINING, WARP PATTERN",1
"COTTON & WOOL/ WARPS, COTTON 3 WEFTS S TWISTED & Z SPUN. CENTER PANEL: SPACE",1
"APPLIQUE, HANDSTITCHED",1
"COTTON & WOOL WARPS, COTTON WEFTS. CENTER PANEL: SPACED ALTERNATE PAIR",1
"FIBER WARPS, WOOL WEFTS, COMPACT WEFT TWINING S TWISTED",1
"UNTWISTED 'CEDAR' WOOD FIBER WARPS & WEFTS, SPACED WEFT TWINING S",1
"WARP: WOOL/ & COTTON/ AND 'COTTON MIXED WITH HAIR'. WEFT: COTTON DOUBLED, SPAC",1
"WARPS: BAST REDOUBLED Z & WOOL. WEFTS: BAST S SPUN S DOUBLED, SPACED WEF",1
"FINGER WEAVE, CEINTURE FLECHE",1
"BEAD WEAVING, MACHINE STITCHED",1
"BEADWORK, BRAID, PLAIT",1
"WOOL & COTTON, PAIRED WARPS WOOL AND 6 WEFTS. COMPACT S WEFT TWINING",1
WARPS: COTTON & WOOL WEFTS: WOOL SPACED WEFT S TWINING W/SOME WARP MANIPUL,1
WARPS: COTTON & WOOL HARDLY SPUN. WEFTS: COTTON SPACED WEFT S TWINING,1
"WARPS: COTTON & WOOL, WEFTS COTTON, WARP FACED WARP PATTERN, TRANSPOSED WAR",1
"WARPS: COTTON & WOOL , WEFTS COTTON, SPACED WEFT S TWINING",1
"WARP: BAST AND WOOL, WEFT: COTTON 3 , SPACED WEFT S TWINING",1
"PALMETTO FIBER WARPS PAIRED, COTTON 3 WEFTS, SPACED S WEFT TWINING",1
"UNTWISTED BASSWOOD ? FIBER WARPS, COTTON 4 WEFTS Z SPUN, SPACED S WEFT TWINING,",1
"UNTWISTED FIBER WARPS, COTTON WEFTS, SPACED WEFT TWINING, WARP STRIPED",1
"WARPS: STRIPS OF BARK & ( IN 2 STRIPES) 16 BARK FIBER, WEFTS: BARK FIBER",1
"WARP: COTTON & WOOL, WEFT: RACHLIN CARD 'WEFTS - 2 S (Z) BASSWOOD ?",1
"WARPS: BAST FIBER & WOOL MIX?, WEFTS: WOOL YARN, COMPACT S WEFT TWINING & T",1
"WARPS: BAST FIBER , WEFTS: WOOL YARN, COMPACT S WEFT TWINING (MOSTLY FLOATIN",1
"WARPS: WOOL, WEFTS: COTTON & WOOL YARN, COMPACT S WEFT TWINING & TWILL",1
"WARPS: WOOL, WEFTS: WOOL, COMPACT WEFT TWINING (ALL DONE BY FLOATS) AND TW",1
"WARP: WOOL , WEFTS: WOOL WITH A FEW ROWS ( AT BOTTOM OF COTTON AND BAST), COMP",1
"WARPS: COTTON & WOOL , WEFTS: COTTON SPACED WEFT S TWINING, WARP PATTERN",1
"WARPS: BASSWOOD ? 2 & WOOL AND , WEFTS: BASS WOOD ? , SPACED WEFT S TW",1
"WARP COTTON (?), WOOL WEFT COTTON, SPACED WEFT S TWINING",1
"COTTON & WOOL / WARPS, COTTON 4 WEFTS S TWISTED Z SPUN SPACED, ALTERNATE PAIR",1
"WARPS: COTTON / AND WOOL , WEFTS: COTTON, SPACED WEFT S TWINING, WARP PAT",1
"COTTON & WOOL WARPS, COTTON WEFTS. SPACED S WEFT TWINING.",1
"/ COTTON WARPS, & / WOOL WARPS. WEFTS: COTTON. SPACED S WEFT TWINING.",1
DIAGONAL BEAD WORK W/NEEDLE AND ^ COTTON,1
DIAGONAL BEAD WORK,1
DIAGONAL BEADWORK W/NEEDLE,1
DIAGONAL BEAD WORK WITH NEEDLE,1
MESH BEAD WEAVING,1
WARP FACED PLAIN WEAVE WARP STRIPES WITH ONE PATTERNED FLOATING WARP STRIPE,1
WEFT FACED PLAIN WEFT BANDS W/INTERLOCKING TAPESTRY WEAVE DESIGNS,1
COTTON WARPS & WEFTS DIAGONAL TWILL W/WOOL WEFTS DIAMOND & DIAGONAL TWILL WEFT,1
"DIAGONAL TWILL WEAVE, DIAGONAL & DIAMOND TWILL WEAVE WEFT BANDS",1
"DIAGONAL TWILL WEAVE W/WOOL WEFT, DIAGONAL TWILL WEFT BANDS",1
"WOOL WARPS & WEFTS, HANDSPUN, DIAGONAL & DIAMOND TWILL WEAVE",1
"DIAGONAL TWILL WEAVE, EMBROIDERY TRIM",1
"TWILL WEAVE, DIAGONAL WEFT STRIPED",1
"COTTON WARPS & WEFTS, HANDSPUN, PLAIN WEAVE W/EMBROIDERY, PAINTED",1
WARP FACED WARP STRIPES W/CENTRAL WARP FLOAT PATTERNED STRIPE,1
HERRINGBONE TWILL WEAVE PLAID,1
WARP FACED PLAIN WARP STRIPES AND CENTRAL WARP FLOAT PATTERNED STRIPE,1
"SPACED 2-STRAND S-TWIST PLAIN WEFT TWINING ON PAIRED WARPS, PATTERNED WITH TRANS",1
"SPACED 2-STRAND S-TWIST PLAIN WEFT TWINING, PATTERNED AREA OF TRANSPOSED WARPS I",1
"APPLIQUE, MACHINE STITCHED, HAND STITCHED",1
"CHAIN STITCH EMBROIDERY, BUTTON HOLE STITCH",1
SPACED 2-STRAND S-TWIST PLAIN WEFT TWINING ON PAIRED AND TRANSPOSED WARPS (TRANS,1
"WARP: WOOL / AND BAST , WEFTS: BAST MULTIPLE, SPACED S WEFT TWINING",1
SPACED 2-STRAND S-TWIST PLAIN WEFT TWINING ON SINGLE & PAIRED & TRANSPOSED WARPS,1
"SPACED 2-STRAND S-TWIST PLAIN WEFT TWINING ON PAIRED WARPS, WARP-PATTERNING AC",1
SPACED 2-STRAND S-TWIST PLAIN WEFT TWINING OVER PAIRED / TRANSPOSED WARPS,1
"COMPACT 2-STRAND ALTERNATE PAIR WEFT TWINING, BOTH S AND Z TWIST",1
"COMPACT 2 STRAND S-TWIST, ALTERNATE PAIR WEFT TWINING (SOME NARROW BANDS PLAIN T",1
COMPACT 2-STRAND Z-TWIST WEFT TWINING,1
"BARK FIBER WARPS, UNTWISTED COTTON WEFTS (PAIRED), SPACED S TWINING, WARP STRI",1
"TWINED TAPESTRY, COMPACT WEFT Z TWINING",1
"DOUBLED WARPS, Z WEFTS Z (?), SPACED Z WEFT TWINING",1
WEFT FACED PLAIN WEAVE W/INTERLOCKING TAPESTRY WEAVE DESIGN,1
TWILL WEAVE (DIAGONAL),1
"BEAD WEAVING, HAND SEWN, BRAID",1
"HAND STITCHED, MACHINE STITCHED",1
BRICKWORK GOURDSTITCH,1
"PATCH WORK, APPLIQUE, REVERSE APPLIQUE, HAND STITCHED",1
"FIBER WARPS, PAIRED COTTON WEFTS, SPACED WEFT TWINING",1
"WARP: BARK FIBER, WEFT: BAST , SPACED WEFT TWINING, WARP STRIPED",1
"UNTWISTED FIBER WARPS, PAIRED COTTON WEFTS, SPACED S WEFT TWINING",1
"FIBER Z WARPS, COTTON WEFTS, SPACED WEFT TWINING W/CROSSED WARPS",1
"UNTWISTED BASSWOOD FIBER WARPS & WEFTS Z SPUN S DOUBLED BASS WOOD, SPACED WEFT",1
"COTTON WARPS, WOOL WEFTS, COMPACT WEFT TWINING W/SOME FLOATS",1
"COMPACT WEFT TWINING Z WITH TWINED TAPESTRY Z, COMPACT WEFT TWINING S AT TOP &",1
"COMPACT WEFT TWINING Z WITH Z TWINED TAPESTRY DESIGN, COMPACT WEFT TWINING S AT",1
"COMPACT WEFT TWINING S AND Z (HEMP WITH HUSK ?), WOOL TWILL WEAVE HANDLE",1
"COMPACT WEFT TWINING Z, TWINED TAPESTRY Z, COMPACT WEFT TWINING S (HEMP ONLY) BO",1
"WOOL/ WARPS & WEFTS, WARP FLOAT DESIGN WEAVE",1
BEADED AND QUILLED,1
"3 STRAND BRAIDING, HAND SEWN",1
HIDE W/BEAD WOVEN PANELS,1
"TWILL WEAVE, 3 STRAND BRAID",1
"PLAIN WEAVE, WEFT TWINING",1
"MACHINE STITCHED, BEADWORK EMBROIDERY",1
"HANDSTITCHED, GLAZED",1
"KNITTED, BEADWORK EMBROIDERY",1
"MACHINE STITCHED, HAND STITCHED",1
"INTERLINKED, ROUND BRAID",1
"BRAIDED FINGER WEAVE, 3 STRAND BRAID",1
WARP FACED PLAIN WEAVE WARPS STRIPES W/ONE FLOATING WARP PATTERNED STRIPE,1
TWILL (DIAGONAL & DIAMOND) WEAVE WITH INTERLOCKING TAPESTRY WEAVE,1
"COTTON WARPS & WEFTS, DIAGONAL TWILL WEAVE W/WOOL WEFTS, DIAMOND & DIAGONAL TW",1
"WARP FLOATS IN CENTER STRIPE, SIDE STRIPES PLAIN, PLAIN WARP FACED WEAVE",1
WOOL PLAIN WEAVE W/WOOL SUPPLEMENTARY WEFT WRAPPING,1
COMPACT WEFT S-TWINED. WARP: COTTON . WEFT: WOOL,1
"WARPS: UNTWISTED BASSWOOD. WEFTS: PAIRED COTTON. SPACED Z WEFT TWINING, WARP",1
"WARP: COTTON , WOOL/, WEFT: COTTON , SPACED S WEFT TWINING",1
FINGER WEAVING,1
WOVEN BEADWORK,1
"WARP FACED WEAVE, WARP STRIPED WITH CENTRAL WARP FLOAT PATTERNED STRIPE",1
"WARP FACED, WARP STRIPED WITH A CENTRAL WARP FLOAT PATTERNED STRIPE",1
PLAIN WEAVE COTTON W/WOOL EMBROIDERY,1
WEFT FACED WEAVE,1
"HAND SEWN, PAINTED",1
"DIAGONAL TWILL W/PLAIN WEAVE BANDS, EMBROIDERY",1
SPACED 2-STRAND S-TWIST PLAIN WEFT TWINING OVER PAIRED AND TRANSPOSED WARPS.,1
TAPESTRY WEAVE W/DIAGONAL TWILL,1
TWO FACED TAPESTRY WEAVE,1
DIAMOND TWILL WEAVE (5 UNIT),1
TAPESTRY WEAVE (WEDGE-WOVEN),1
WEFT FACE PLAIN WEAVE WEFT BANDS WITH INTERLOCKING TAPESTRY WEAVE DESIGNS,1
WARP FACED WEAVE W/PLAIN WARP STRIPES & ONE 3/1 FLOATING WARP PATTERNED STRIPE,1
DIAGONAL & DIAMOND TWILL WEAVE W/BANDS OF PLAIN WEAVE RIBBING,1
TWILL WEAVE WITH EMBROIDERY,1
PLAIN WEAVE AND DIAGONAL TWILL WEAVE,1
"DIAGONAL AND DIAMOND TWILL WEAVE, EMBROIDERY",1
TWILL WEAVE (DIAMOND & DIAGONAL),1
"PAINTED, APPLIQUE",1
"COMPACT WEFT TWINING Z (CORN HUSK), WEFT TWINED (WOOL) TAPESTRY Z, COMPACT WEFT",1
"COMPACT WEFT TWINING Z (CORN HUSK), WEFT TWINED TAPESTRY (WOOL & DYED HUSK) Z, C",1
"LOOM WOVEN BEADWORK, BEADWORK EMBROIDERY",1
"HAND STITCHED, RUCHING, BEADWORK",1
"WARP: WOOL / SPUN DOUBLED, WEFT: WOOL, COMPACT S TWINING & TWILL WEAVE",1
"COMPACT 2 STRAND S-TWIST, ALTERNATE PAIR WEFT TWINING",1
"COMPACT 2 STRAND PAIRED WEFT TWINING, MOSTLY OVER ALTERNATE PAIRS, BUT SOME PLA",1
"COTTON PAIR & WOOL WARPS, COTTON (3 STRANDS) WEFTS, SPACED ALTERNATE PAI",1
"WARPS: BASSWOOD FIBER UNTWISTED, WEFTS: COTTON, SPACED S WEFT TWINING WITH A F",1
"BEADWORK EMBROIDERY, BRAIDED FINGER WEAVE",1
SPACED 2 STRAND S-TWIST PLAIN WEFT TWINING,1
"COMPACT WEFT S-TWINED, WARPS: COTTON (?), WEFTS: WOOL",1
THREE-DROP GOURDSTITCH,1
"OPEN-WORK BEADWORK, PLAITED",1
SPACED 2-STRAND Z-TWIST PLAIN WEFT TWINING ON PAIRED AND TRANSPOSED WARPS,1
"APPLIQUE, HAND STITCHED, 3 STRAND BRAID",1
"WARP UNTWISTED BASSWOOD, WEFT BASS WOOD, SPACED WEFT S TWINING",1
"WARP: UNSPUN BASSWOOD WITH SOME SLIGHT S, WEFT: PAIRED SPUN COTTON, SPACED WE",1
"UNTWISTED BASSWOOD FIBER WARPS, COTTON / PAIRED WEFTS, SPACED S WEFT TWINING",1
"COMPACT WEFT S-TWINED, WARP - BAST - Z - SPUN, S-DOUBLED, WEFT - WOOL",1
"WARP PAIRED COTTON , WEFT COTTON PAIRED , WOVEN, WARP PATTERN CENTRAL SECTIO",1
"WARPS AND WEFTS: WOOL , COMPACT WEFT TWINING S, TWILL WEAVE ?, & CHAIN STITCH",1
"WARP: FIBER ? Z SPUN, S DOUBLED. WEFT: WOOL SOME , SOME BARELY TWISTED, COMPAC",1
"WARP: COTTON , WEFT: WOOL AND . COMPACT WEFT S TWINING",1
BASSWOOD FIBER WARPS. PAIRED FIBER WEFTS. SPACED WEFT TWINING S,1
"WARPS: COTTON (MULTIPLE). WEFTS: WOOL RED & YELLOW, / BLUE, ETC. (ALL WOOL",1
"WARP: COTTON / MULTIPLE, WOOL /. WEFT: WOOL /. SPACED S TWINING",1
"WARPS: COTTON , WEFTS: WOOL /, COMPACT S WEFT TWINING",1
"COTTON Z COMPOUNDED WARPS, WOOL WEFTS, COMPACT ALTERNATE PAIR S WEFT TWINING",1
"WARP: TILIA AMERICANA OR GRASS Z SPUN, S DOUBLED THEN REDOUBLED Z, WEFT , COMP",1
"WARPS: J.BIRD CARD, 'COTTON Z COMPOUNDED'. WEFTS: WOOL . COMPACT WEFT S TWINED",1
SPACED WEFT S-TWINED. WARP PATTERN. WARP: COTTON AND WOOL. WEFT: COTTON,1
FIBER WARPS. COTTON WEFTS. SPACED S WEFT TWINING,1
"FIBER (BARK ?) / WARPS & WEFTS, SPACED S WEFT TWINING WITH MANIPULATED WARPS",1
"COMPACT WEFT S-TWINED. FLOATS FOR PATTERN. WARP: COTTON, WEFT: WOOL",1
"WARPS: COTTON Z SPUN, COMPOUNDED AND BAST Z SPUN, THEN REDOUBLED. WEFTS: WOOL. C",1
"PAINTED, QUILL WORK",1
